C_Random,Season,Tournament,Round order,Rd,N/JV,Resolution,C_Tag_Check,Randomize,End Date,Gov ballots,Gov wins,Note,Opp ballots,Opp wins,Start Date,Topic Committee,Region,Unnamed: 18,Analy HS,Ashland HS,Bakersfield State College,Bellarmine CP,Benicia HS,Berkeley HS,Berkeley HS (online),BHSEC Queens,Bishop O'Dowd HS,Bloomsburg U,Brooklyn Tech HS,Cajon HS,California Lutheran U,Campolindo HS,Campolindo HS (online),Canyon Crest Academy,Carlsbad HS,CFL (online),CHSSA (online),City College of SF,CK McClatchy HS,Clackamas HS,Claremont HS,Claremont HS (online),Claremont McKenna College,Clovis North HS,Columbia U,Columbia U (online),CSU Fullerton,CSU Long Beach,CSU Long Beach (online),Culver City,Culver City HS,Cupertino HS,Cypress College,Dalton School,De Anza College,De Toledo HS (online),Diablo Valley College,Dougherty Valley HS,El Cerrito HS,Enochs HS,Evergreen Valley HS,Evergreen Valley HS (online),Friends Seminary,GGSA (online),Gunn HS,Harker School,Harvard U (online),Head Royce School,Head-Royce School,Horace Mann School,Hunter College HS,Irvington HS,Irvington HS (online),Irvington HS / Bentley School,James Logan HS,La Costa Canyon HS,La Reina HS,La Reina HS (online),Leland HS,Leland HS / Bret Harte MS,Lewis & Clark College,Linfield U,Los Altos HS,Los Gatos HS,Los Osos HS,Lowell HS,Loyola HS,Lynbrook HS,Marshfield HS,McMinnville HS,Menlo-Atherton HS,Milpitas HS,Milpitas HS (online),Mira Loma HS,Miramonte HS,Monta Vista HS,Monte Vista HS,Mountain House HS,Mountain View HS,MVLA (online),N/A,NCPDL (online),New Roads School,Northgate HS,Notre Dame HS,Notre Dame HS (online),NPDL (online),Nueva School,Nueva School (online),NYPDL (online),Oak Ridge HS,online,Oregon City HS,Pacific U,Palo Alto HS,Peninsula HS,Peninsula HS (online),Pepperdine U,PHSSL (online),Ponderosa HS,Presentation HS,Prospect HS,Prospect HS (online),Reynolds HS,Ridge HS,Ridge HS (online),Rye County Day School,San Ramon HS,San Ramon Valley HS,Sandy HS,Santa Clara U,Santa Rosa HS,Santa Rosa JC,Schurr HS,SDSU,Silverton HS,Sonoma Academy,Sprague HS,St Pius X HS (MO),St. Francis HS,St. Mary's School,Stanford U,Stuyvesant HS,Summit HS,SVUDL (online),Taft HS,Tillamook HS,Trinity School,U of Oregon,U of Oregon (online),U of the Pacific,UC Berkeley,UC Berkeley (online),UC Los Angeles (online),UPenn,Valencia HS,Vassar College,Vassar College (online),Vista Murrieta HS,Washington HS,Washington HS (online),Westmont HS,Westview HS,Whitman College (WA),Wilcox HS,Willamette U,Wilson HS,Wilson HS (online),Windsor HS,Yale U,Yale U (online),Yuba City HS,classification,classification_confidence
1,2025-26,Cal Invitational 2025-26,1.0,1.a,.,THBT the investment of private equity firms into healthcare has done more harm than good.,True,No,2/16/2026,,,theme: vaguely healthcare,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,high
1,2025-26,Cal Invitational 2025-26,2.0,1.b,.,"THBT governments should prioritize cash handouts as opposed to social services (e.g. subsidized housing, free healthcare, food stamps) when providing welfare.",True,No,2/16/2026,,,theme: vaguely healthcare,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2025-26,Cal Invitational 2025-26,3.0,1.c,.,THBT governments should prioritize universal access to healthcare over the protection of intellectual property rights for pharmaceutical companies.,True,No,2/16/2026,,,theme: vaguely healthcare,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2025-26,Cal Invitational 2025-26,4.0,2.a,.,"THO celebrities taking creative roles that are traditionally filled by non-celebrity specialists (e.g. podcast hosting, voice acting, fashion design, audiobook narration, etc.).",True,No,2/16/2026,,,"theme: books, podcasts",,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,5.0,2.b,.,THS a shift towards open-book examinations from a secondary school education level and beyond.,True,No,2/16/2026,,,"theme: books, podcasts",,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,6.0,2.c,.,"THR BookTok.
BookTok refers to creators on the short form media platform TikTok making content about books. The videos share reviews, recommendations, and discussions of books. The videos are typically more entertaining than other forms of book reviews.",True,No,2/16/2026,,,"theme: books, podcasts",,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2025-26,Cal Invitational 2025-26,7.0,3.a,.,"THBT the 'founder hero' culture has done more harm than good.
The ""founder hero"" culture is the phenomenon of glorification of startup founders as almost mythical visionary figures, seen as the main drivers of innovation and social progress. Notable examples include Elon Musk (Tesla, SpaceX), Steve Jobs (Apple), Mark Zuckerberg (Facebook), and Elizabeth Holmes (Theranos).",True,No,2/16/2026,,,theme: startups,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,high
1,2025-26,Cal Invitational 2025-26,8.0,3.b,.,"THO the pursuit of 'unicorn' status in startups.
In the context of startups, the term 'unicorn' refers to prestigious startups that are valued at over $1 billion.",True,No,2/16/2026,,,theme: startups,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,9.0,3.c,.,"TH, as a new graduate entrepreneur, W prioritize capturing venture capital funding as opposed to self-funding and attracting customers naturally.",True,No,2/16/2026,,,theme: startups,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,10.0,4.a,.,"TH, as China, W place radical restrictions on money outflows (i.e. heavily limiting the exchange of RMBs to other currencies, placing stricter controls on international remittances, abolishing Chinese insurance on assets overseas, placing higher taxes on MNCs operating in China, etc.).",True,No,2/16/2026,,,,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,11.0,4.b,.,THBT post Brexit Northern Ireland should leave the United Kingdom and merge with the Republic of Ireland.,True,No,2/16/2026,,,,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2025-26,Cal Invitational 2025-26,12.0,4.c,.,"THBT European political parties should adopt Cordon Sanitaire.
A Cordon Sanitaire policy is an informal commitment to exclude extremist political parties from forming coalitions. Examples include the exclusion of the Front National in France, True Finns (The Finnish Far Right) from Finland, or the call to ban far-right Alternative for Germany (AfD).",True,No,2/16/2026,,,,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2025-26,Cal Invitational 2025-26,13.0,5.a,.,"In the aftermath of a nuclear apocalypse, THW establish a new society based on the principles of the ""Noble Lie"".
The ""Noble Lie"" is a political philosophy suggesting that the state can use propaganda to maintain social harmony and serve its interests. It posits that individuals hold a shared “noble” falsehood, and that society can only function if many people believe in such a lie.",True,No,2/16/2026,,,theme: two worlds,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,14.0,5.b,.,"THP a world where people who care about creating change in the world follow the 'earn to give model' instead of 'working to maximize social good'.
The ""earn-to-give model"" is a philosophy/movement that suggests the best strategy for people who want to create a change in the world is to earn a substantial income and then donate a significant portion of it to cost- effective charities. On the other hand, ""work that maximizes social good"" focuses on how you can create a positive impact on people through your work in various ways, such as social entrepreneurship or working in non-profit organizations. Usually, those working to maximize social good choose sectors that are less profitable and earn less money than the earn-to-give model.",True,No,2/16/2026,,,theme: two worlds,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2025-26,Cal Invitational 2025-26,15.0,5.c,.,"THP the Jedi philosophy to the Sith philosophy.
In Star Wars, certain individuals are born with the power to access the 'Force' -- an energy field that binds the universe together. A Force-sensitive individual can levitate objects, trick minds, and sometimes predict the short-term future. The Jedi believe that the best way to control the Force is by suppressing your emotions, and so follow a philosophy of detachment from the living world (including rejecting attachments such as romantic relationships). The Sith believe in encouraging strong emotion and using it to fuel the Force. Both seek peace in the galaxy.",True,No,2/16/2026,,,theme: two worlds,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2025-26,Cal Invitational 2025-26,16.0,6.a,.,"THBT countries with high rare earth mineral deposits (e.g., lithium, cobalt) should nationalize its extraction and production.
Rare earth minerals have diverse uses. Lithium and cobalt, for instance, can be used in making batteries, as in smartphones or electric vehicles (EVs).",True,No,2/16/2026,,,theme: smartphones,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2025-26,Cal Invitational 2025-26,17.0,6.b,.,"THP a world where China has independently developed the 7 nanometre process.
The 7 nanometre process refers to the ability to manufacture semiconductor technology that is 7nm in size. Huawei's latest smartphone is reported to include 7nm process semiconductors. If true, this would prove China's ability to independently develop this technology, despite sanctions from the United States to prevent China from doing so. Currently, only South Korea and Taiwan can develop semiconductors smaller than 7nm to commercial scale. Semiconductors are a critical part of modern electronics (e.g computers, smartphones etc).",True,No,2/16/2026,,,theme: smartphones,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,18.0,6.c,.,THR smartphones.,True,No,2/16/2026,,,theme: smartphones,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2025-26,Cal Invitational 2025-26,19.0,D.a,.,"THP the carbon tax system to the carbon cap-and-trade system.
A carbon tax is a fixed fee imposed on carbon emissions, providing a direct financial incentive for businesses to reduce their carbon footprint. In contrast, a cap-and-trade system sets a maximum limit (cap) on total emissions and allows companies to buy, sell, or trade emission permits, creating a market-driven approach to reducing pollution.",True,No,2/16/2026,,,theme: pollution,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2025-26,Cal Invitational 2025-26,20.0,D.b,.,"For health care emergencies requiring collective action (e.g. pandemics, pollution-related illness, etc.), THW grant the WHO the ability to implement international laws that override sovereign laws.
The World Health Organization (WHO) is a specialized agency of the United Nations responsible for international public health. Its mission is to promote health, respond to global health emergencies, and address major health challenges. The WHO provides guidelines, research, and technical support to help countries strengthen their health systems. Currently, the WHO has no enforcement powers and relies on countries voluntarily following its recommendations.",True,No,2/16/2026,,,theme: pollution,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,21.0,D.c,.,"THS green central banking.
Green central banking refers to central banks deliberately using their monetary policy instruments to incentivize climate-friendly market activities. For instance, targeted green lending programmes, targeted green bond purchase programmes, """"brown penalties"""" (higher interest rates for pollution-intensive banks or businesses), lowering the financing rate for banks that offer collateral with a smaller carbon footprint, and mandatory disclosures of climate risks. For the purposes of the debate, green central banking would support climate-friendly policies at the expense of traditional monetary objectives such as targeting inflation rates, ensuring financial stability and market efficiency, as well as retaining neutrality of intervention.",True,No,2/16/2026,,,theme: pollution,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,22.0,O.a,.,"THBT the US should curb the rapid growth of data centers.
Data centers are crucial physical infrastructures which stores large amounts of digital information that fuel emerging technologies such as AI and the Internet of Things. Currently, there are over 5000 data centers across the United States which are primarily developed for Big Tech companies like Google, Meta, Microsoft and Amazon. While data centers have brought billions of dollars in investments and created thousands of jobs, they are extremely energy-intensive and use immense amounts of local resources especially water.",True,No,2/16/2026,,,theme: domestic policy,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2025-26,Cal Invitational 2025-26,23.0,O.b,.,"THP the legislative review model to the judicial supremacy model in liberal democracies.
Constitutional review is the set of legal mechanisms used to verify whether laws, normative acts, or decisions of public authorities comply with a country's Constitution. There are two institutional models widely adopted by liberal democracies: (i) In the legislative override model, parliament can, through a formal process typically requiring a qualified majority such as two-thirds of votes, declare that a certain law will remain valid even after having been deemed unconstitutional by a court. This decision must be renewed periodically or is suspended. An example of this model is Canada, which adopts this approach through the so-called ""notwithstanding clause"" (Section 33 of the Charter of Rights and Freedoms). (ii) In the judicial supremacy model, decisions issued by constitutional courts, especially supreme courts, are final in constitutional matters. The Legislature can respond politically, such as by approving constitutional amendments or altering ordinary laws, but does not possess formal mechanisms to directly nullify these decisions. This model is characteristic of the United States, where only a new decision by the Supreme Court can modify an interpretation previously established by the Court.",True,No,2/16/2026,,,theme: domestic policy,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2025-26,Cal Invitational 2025-26,24.0,O.c,.,"TH, as the Democratic Party, S the rise of left wing conspiracy theories (e.g. that the 2024 election was stolen from Kamala Harris, that Donald Trump is being controlled by Russia, etc.)",True,No,2/16/2026,,,theme: domestic policy,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,medium
1,2025-26,Cal Invitational 2025-26,25.0,Q.a,.,"TH, as the culinary community in the Global South, W oppose the Michelinization of local restaurants.
Michelinization is the process by which local culinary practices, dishes, or street foods are evaluated, transformed, or standardized according to elite, globalized culinary standards, typically associated with Michelin guides but not limited to them.",True,No,2/16/2026,,,theme: food,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,26.0,Q.b,.,"THBT animal rights advocacy should be targeted at people to change their preference for meat, rather than at corporations/businesses to adopt close meat substitutes (e.g., convincing restaurants to sell plant-based meat, funding research into cell-based meat alternatives).",True,No,2/16/2026,,,theme: food,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2025-26,Cal Invitational 2025-26,27.0,Q.c,.,"THP a world where fine dining quality recognition (e.g. Michelin stars, James Beard awards) is evaluated solely on food quality as opposed to a holistic experience.",True,No,2/16/2026,,,theme: food,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2025-26,Cal Invitational 2025-26,28.0,S.a,.,THBT high schools should require all students to complete a high minimum number of credits in domestic-skills education.,True,No,2/16/2026,,,theme: education,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2025-26,Cal Invitational 2025-26,29.0,S.b,.,THW require elected officials in the US to send their children to public schools.,True,No,2/16/2026,,,theme: education,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,30.0,S.c,.,"THW make secondary school (ages 12 to 18) mathematics education focus on statistics (e.g. probability, data analysis) as opposed to calculus (e.g. algebra, functions, differentiation).",True,No,2/16/2026,,,theme: education,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,31.0,F.a,.,"THBT the intellectualization of romance does more harm than good.
The intellectualization of romance refers to the tendency to rationalize romantic interest or relationships as opposed to attempting to face emotional vulnerability or express emotions authentically. Instances of this include gamifying interactions with your love interest, deliberately avoiding communicating emotions in the fear that it appears like a ""concession,"" or overly analyzing trivial interactions in search of positive signaling. Examples of media that depict the intellectualization of romance include Kaguya-Sama: Love is War and the Love Hypothesis, franchises that emphasize logical reasoning in the face of emotional vulnerability as opposed to acknowledging the scope or intensity of one’s feelings.",True,No,2/16/2026,,,theme: love,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,high
1,2025-26,Cal Invitational 2025-26,32.0,F.b,.,"THO the gamification of romantic love in pop culture.
Gamification of love is the popularisation of reality TV shows that depict romantic love as competitions or experiments(e.g. shows like Love Island and Date Rush)",True,No,2/16/2026,,,theme: love,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2025-26,Cal Invitational 2025-26,33.0,F.c,.,THR the narrative that individuals should do what they love.,True,No,2/16/2026,,,theme: love,,,2/14/2026,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2025-26,Cal Parli 2025-26,1.0,1,.,"Editorial independence refers to the freedom of journalists and media organizations to make content decisions (including what to report, who to report, and how to report it) without pressure and/or censorship from the government. Examples of State-Controlled Media Organizations are People’s Television (Philippines), China Central Television Network, and Russia Today. International Humanitarian Law protects journalists as civilians during armed conflicts. This means they cannot be deliberately targeted by combatants and must be treated humanely if captured. IHL protections are conditional: journalists who take direct part in hostilities or act as combatants may lose their civilian protection.
THBT journalists working for state-controlled media outlets lacking editorial independence should not be granted protection under International Humanitarian Law when reporting during armed conflicts.",True,No,10/5/2025,,,,,,10/4/2025,"Shayor Khan, Divit Chopra, Derek Chang, Milla Chavez, Zachary Siegel, Alex Parikh-Briggs, Justin Zhou, Collin Goel, Kalani Gaviola (equity)",NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2025-26,Cal Parli 2025-26,2.0,2,.,"There exists an experimental drug that can double your IQ. The effects are temporary and will last at least a year, though it's unclear at what point after that they will fade away. Animals used in the testing process did not experience negative side effects. Algernon is a woman with a well below-average IQ whose daily material needs are met. She is given the chance to be the first human to try the drug.
THBT it is not in Algernon's interests to take the drug.",True,No,10/5/2025,,,,,,10/4/2025,"Shayor Khan, Divit Chopra, Derek Chang, Milla Chavez, Zachary Siegel, Alex Parikh-Briggs, Justin Zhou, Collin Goel, Kalani Gaviola (equity)",NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,medium
1,2025-26,Cal Parli 2025-26,3.0,3,.,"“Moneyball” refers to the use of statistical analysis in sports to evaluate players, guide recruitment, and optimize strategies. This approach emphasizes data-driven metrics (e.g., expected goals in football, on-base percentage in baseball, player efficiency rating in basketball). Traditional evaluation relies on the judgments of coaches and scouts, who consider live observation, physical attributes, in-game instincts, and perceived potential.
This House prefers the Moneyball strategy to traditional evaluations in team sports.",True,No,10/5/2025,,,,,,10/4/2025,"Shayor Khan, Divit Chopra, Derek Chang, Milla Chavez, Zachary Siegel, Alex Parikh-Briggs, Justin Zhou, Collin Goel, Kalani Gaviola (equity)",NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
